ProjectName,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-01-09,2024-01-09,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-01-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,01092024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/01092024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-02-13,2024-02-13,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-02-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,02132024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/02132024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-03-12,2024-03-12,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-03-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,03122024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/03122024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-04-09,2024-04-09,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-04-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04092024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/04092024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-05-14,2024-05-14,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-05-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05142024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/05142024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-06-11,2024-06-11,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-06-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06112024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/06112024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-07-09,2024-07-09,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-07-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07092024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/07092024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-08-13,2024-08-13,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-08-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08132024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/08132024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-09-10,2024-09-10,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-09-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09102024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/09102024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-10-08,2024-10-08,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-10-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10082024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/10082024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-10-29,2024-10-29,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-10-29,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10292024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/10292024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-11-12,2024-11-12,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-11-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,11122024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/11122024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2024-12-10,2024-12-10,2024,Accepted,,,,PZ&DB Meeting Minutes — 2024-12-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,12102024 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/PZDB/12102024%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-01-14,2025-01-14,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-01-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,01142025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/01142025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-02-11,2025-02-11,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-02-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,02112025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/02112025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-03-11,2025-03-11,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-03-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,03112025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/03112025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-04-08,2025-04-08,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-04-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04082025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/04082025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-05-13,2025-05-13,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-05-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05132025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/05132025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-06-10,2025-06-10,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-06-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06102025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/06102025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-07-08,2025-07-08,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-07-08,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07082025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/07082025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-08-12,2025-08-12,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-08-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08122025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/08122025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-09-09,2025-09-09,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-09-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,09092025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/09092025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-10-14,2025-10-14,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-10-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,10142025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/10142025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-11-18,2025-11-18,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-11-18,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,11182025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/11182025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2025-12-09,2025-12-09,2025,Pending,,,,PZ&DB Meeting Minutes — 2025-12-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,12092025 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/12092025%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-01-13,2026-01-13,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-01-13,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,01132026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/01132026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-02-10,2026-02-10,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-02-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,02102026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/02102026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-03-10,2026-03-10,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-03-10,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,03102026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/03102026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-04-14,2026-04-14,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-04-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,04142026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/04142026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-05-12,2026-05-12,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-05-12,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,05122026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/05122026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-06-09,2026-06-09,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-06-09,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,06092026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/06092026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-07-14,2026-07-14,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-07-14,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,07142026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/07142026%20PZDB%20Minutes.pdf,MeetingLocation
General Planning & Zoning,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2026-08-11,2026-08-11,2026,Pending,,,,PZ&DB Meeting Minutes — 2026-08-11,No action extracted - verify PDF,No action extracted - verify PDF,No action extracted - verify PDF,,,,,,,,Estero Village Hall,Estero Village Hall,26.428500,-81.806800,1.0,null,08112026 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2026%20Minutes/PZDB/08112026%20PZDB%20Minutes.pdf,MeetingLocation
