item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
1387,251,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Approved Ordinance No. 2019-29 with revisions: (1) Condition 8 ­ add the following language: ""Staff will review and approve, at the time of Development Order, a plan for management of construction traffic including but not limited to posting of signs and other methods ofcommunication."" (2) Condition 19, subparagraph b., second sentence to read: ""Main Paseo walkways will be raised and constructed ofpaver bricks or similar materials."" (3) Add a new condition: ""33. Public Access Easement. Consistent with the Village Comprehensive Plan, placemaking elements including the pedestrian plaza roads and reverse frontage road, public park, promenade and public open space, and sidewalks shall be accessible to the public through dedication of a public access easement in favor of the Village of Estero and acceptable to the Village Attorney."" (4) Deviation 12 new wording- ""Deviation 12 (Connection separation for the mixed use parcel) Deviation from LDC Section 10-285(a) [Table 1] which requires a minimum roadway connection for separation distance of60' for access roads or accessways to allow a minimum separation of 48' for the mixed use parcel access from the internal accessway serving the multi-family portion ofthe project."""
1389,252,Contract Approval,True,,No location name/address matched,"(1) Approved Amendment Two to Contract EC 2017-28 increasing the total contract by $96,900 from $792,724 to a Not to Exceed amount $853,624. (2) Authorized the Village Manager to execute the amendment and any other ancillary documents on behalf ofthe Council"
1390,252,Unknown,False,,No location name/address matched,Reduced the fine to $0 and charged the administrative costs of $201.20
1391,253,Unknown,False,,No location name/address matched,Postponed two weeks
1392,253,Ordinance,True,,No location name/address matched,"Passed first reading ofOrdinance No. 2020-02 and scheduled second reading / public hearing for March 4, 2020"
1393,253,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2019-23
1394,254,Vote,True,,No location name/address matched,Approved the agenda
1395,254,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1396,254,Vote,True,,No location name/address matched,Authorized the Village Manager and Public Works Director to meet with Lee County to resolve a suitable design alternative
1397,254,Resolution,True,,No location name/address matched,Adopted Resolution No. 2020-01
1398,254,Vote,True,,No location name/address matched,"Approved the lien mitigation request releasing any outstanding liens against the Property in exchange for payment ofa reduced fine of$15,000 and $331 .50 for administrative costs"
1399,254,Vote,True,,No location name/address matched,(1) Authorized staffthrough the Village Manager to dispose ofthe miscellaneous items and equipment left behind at the Happehatchee Center via the hiring ofa company that specializes in j unk removal and disposal. (2) Granted the Village Manager the authority to execute any ancillary documents related to the disposal on behalfofthe Village ofEstero Council
1400,254,Unknown,False,,No location name/address matched,"Reappointed Board Members William Glass and Michael Sheeley to the Design Review Board for two-year terms expiring March 31, 2022 and reappointed Barry Jones as Design Review Board Chairman for one year"
1401,254,Unknown,False,,No location name/address matched,"Reappointed Board Members Anthony Gargano and John Yarbrough to the Planning and Zoning Board for three-year terms expiring March 31, 2023 and reappointed Scotty Wood as Planning and Zoning Board Chairman for one year"
1402,254,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2020-02
1403,255,Vote,True,,No location name/address matched,Approved the Comprehensive Annual Financial Report
1404,255,Resolution,True,,No location name/address matched,Adopted Resolution No. 2020-02
1405,255,Contract Approval,True,,No location name/address matched,"1) Approved award ofRequest for Bids No. RFB 2020-04 Street Sweeping for the Village ofEstero to USA Services of Florida, Inc. to provide street sweeping services as provided in the contract for a one-year period, at the rates listed in the contract. 2) Authorized the Village Manager to execute the contract documents on behalfofthe Village ofEstero Council. 3) Granted the Village Manager the authority to renegotiate and execute the renewal ofthis contract for three (3) additional one (1) year terms under the same terms and conditions, ifdoing so is in the best interest ofthe Village of Estero"
1406,255,Vote,True,,No location name/address matched,"Authorized the Village Manager to proceed to litigation and directed staffto explore whether or not this is a code violation and, ifso, to take appropriate action immediately on the code violation"
1407,255,Ordinance,True,,No location name/address matched,"Adopted Resolution No. 2020-03 with the recognition that Council was complying with Ordinance No. 2018-08 dealing with what happens when there is an emergency; however, Sections 8 (a), (b) and (c) ofOrdinance No. 2018-08 are not included in the declaration ofemergency"
1408,255,Unknown,False,,No location name/address matched,"The Village Manager, with consultation with the Mayor, will determine when the next substantive Council meeting will be. If there is a need to have a meeting due to an emergency, it will be taken care ofvia telephone"
1410,257,Vote,True,,No location name/address matched,Approved the agenda
1413,257,Contract Approval,True,,No location name/address matched,Approved the FPL right of way consent agreement and authorized the Village Manager to execute the agreement and other additional implementing documents within the scope of the agreement on behalf of the Village ofEstero Council. (t) Cape Coral Police Department Request for Letter of Support for Edward Byrne Memorial Justice Assistance Grant (JAG) Program
1414,257,Vote,True,,No location name/address matched,"Authorized the Village Manager to sign the letter of support to Ms. Rona Kay Cradit, Bureau Chief, Office of Criminal Justice Grants, Florida Department ofLaw Enforcement"
1415,257,Consent Agenda,True,,No location name/address matched,"Following the titles of Resolutions 2020-04 and 2020-05 being read into the record by Village Clerk Hall, the Consent Agenda was approved"
1419,257,Contract Approval,True,,No location name/address matched,"1) Approved Change Order Number O1 to Contract Number EC 2019-04­ STA 1 to increase the total contract ofSTAl by $10,000 to $174,515. 2) Authorized the Village Manager to execute the Change Order and other additional implementing documents within the scope of the Change Order on behalf of the Village ofEstero Council"
1421,257,Resolution,True,Budget / Capital Improvement,No location name/address matched,"1) Approved award of Request for Bids No. RFB 2020-08 Trailside Drive and Poinciana Avenue Resurfacing/Rebuild to Ajax Paving Industries of Florida, LLC at a total bid cost of $377,679.65. 2) Approved a contingency fund amount of $37,767 (an amount equal to 10% ofthe total project cost) to cover unforeseen circumstances which may occur with total project funds of $415,447. 3) Adopted Resolution No. 2020-06 for a budget amendment for fiscal year 2019-2020. 4) Authorized the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Council"
